sender,receiver,receiver_2,event_day,rec_pub_day,rec_pub_year,rec_pub_day_2,rec_pub_year_2,lag,lag_2,jac_sim,jac_sim_2,cumu_cit_rec,cumu_cit_rec_2,rec_outd,rec_outd_2,tfe,tfe_2,sim,sim_2
10445678,8473278,5894457,15993,13690,2013,8503,1999,2303,7490,0.5,0.0,26,6.0,6,2,28,77.0,0.1796969324350357,0.18120676279067993
10441840,7207930,8704769,15993,11436,2007,13991,2014,4557,2002,1.0,0.0,21,7.0,26,179,7,56.0,0.352463960647583,0.13756562769412994
10451716,9170333,4298988,16000,14544,2015,2133,1981,1456,13867,0.3333333333333333,0.0,42,13.0,2,5,35,3283.0,0.3796975016593933,0.2296859472990036
10449558,5340064,7276698,16000,6809,1994,11597,2007,9191,4403,0.25,0.0,37,4.0,3,3,7,2170.0,0.2844496965408325,0.015965331345796585
10448938,9192362,9130224,16000,14572,2015,14495,2015,1428,1505,1.0,0.0,1,2.0,22,2,1428,364.0,0.5763658881187439,0.26340577006340027
10450308,7777036,7871221,16000,12647,2010,12801,2011,3353,3199,0.5,0.0,7,4.0,43,15,910,483.0,0.5621179342269897,0.1291416883468628
10450755,8701367,6146138,16000,13991,2014,9084,2000,2009,6916,0.25,0.0,3,15.0,91,11,1211,441.0,0.45407193899154663,0.16423264145851135
10451966,8202468,6179964,16000,13319,2012,9161,2001,2681,6839,0.0,0.0,5,16.0,3,6,133,189.0,0.713979184627533,0.2962668538093567
10448980,6436100,4725114,16000,9728,2002,4429,1988,6272,11571,1.0,0.0,136,6.0,16,8,0,434.0,0.4654224216938019,0.40607333183288574
10448964,7909221,7946734,16000,12864,2011,12927,2011,3136,3073,1.0,0.0,711,6.0,336,74,0,420.0,0.45705491304397583,0.24627378582954407
10448964,8574263,5094419,16000,13823,2013,5913,1992,2177,10087,1.0,0.0,287,4.0,52,7,0,560.0,0.6220617890357971,0.3309836685657501
10451454,7570125,6520502,16000,12269,2009,9910,2003,3731,6090,0.5,0.0,5,7.0,9,4,294,1624.0,0.40070459246635437,0.07061728835105896
10454950,10169585,5433519,16000,15706,2019,7138,1995,294,8862,0.0,0.0,3,13.0,309,1,7,301.0,0.4797068238258362,0.20056743919849396
10452653,9892099,4850218,16000,15384,2018,4954,1989,616,11046,0.5,0.0,1,6.0,1,2,616,1876.0,0.5385427474975586,0.0830283910036087
10456133,7886951,5868610,16007,12829,2011,8440,1999,3178,7567,0.5,0.0,515,3.0,55,1,7,6762.0,0.34626835584640503,0.27890241146087646
10459251,4796988,5610073,16007,4758,1989,7740,1997,11249,8267,1.0,0.0,8,6.0,5,4,56,1218.0,0.7680763006210327,0.18619558215141296
10458778,8302301,5604542,16007,13459,2012,7719,1997,2548,8288,0.0,0.0,28,38.0,4,8,77,77.0,0.2047453224658966,0.26219597458839417
10461930,5363448,4905308,16007,6886,1994,5171,1990,9121,10836,0.5,0.0,173,9.0,10,3,21,2037.0,0.34283116459846497,0.20808282494544983
10459184,5353367,7630870,16007,6851,1994,12395,2009,9156,3612,1.0,0.0,284,5.0,7,2,14,1757.0,0.4990825057029724,0.1102883368730545
10459611,8462921,6327002,16007,13676,2013,9469,2001,2331,6538,0.6666666666666666,0.3333333333333333,13,37.0,8,9,42,980.0,0.3278733491897583,0.21815481781959534
10460762,9007707,4857016,16007,14348,2015,4975,1989,1659,11032,1.0,0.0,8,13.0,4,3,49,2912.0,0.3283747732639313,0.23647479712963104
10462627,8955038,4702586,16007,14285,2015,4317,1987,1722,11690,1.0,0.0,29,3.0,33,1,28,10332.0,0.23306526243686676,0.2526811361312866
10456133,5749893,4729641,16007,8167,1998,4450,1988,7840,11557,0.5,0.0,1016,38.0,55,3,7,1981.0,0.60395348072052,0.23505495488643646
10456934,7013522,4471572,16007,11037,2006,3183,1984,4970,12824,0.0,0.0,28,6.0,2,3,7,2275.0,0.2957797348499298,0.1937803328037262
10462304,8085912,7116297,16007,13144,2011,11233,2006,2863,4774,1.0,0.0,3,10.0,20,5,672,7.0,0.5959407091140747,0.07892747968435287
10460381,9159101,6668305,16007,14530,2015,10218,2003,1477,5789,1.0,1.0,15,9.0,196,10,0,2618.0,1.0,0.20725120604038239
10456140,5497933,6724597,16007,7376,1996,10337,2004,8631,5670,1.0,0.0,1304,5.0,112,7,0,2506.0,0.6482559442520142,0.2045844942331314
10461514,8585019,5975256,16007,13837,2013,8706,1999,2170,7301,0.0,0.0,10,2.0,23,8,161,728.0,0.25688114762306213,0.22961248457431793
10460215,8265252,4042764,16007,13403,2012,593,1977,2604,15414,0.14285714285714285,0.0,3,6.0,31,1,35,1603.0,0.48156091570854187,0.13850606977939606
10460379,5933816,7102105,16007,8615,1999,11205,2006,7392,4802,1.0,0.0,514,14.0,12,1,0,49.0,0.5714821815490723,0.314887136220932
10460295,6614930,4668456,16007,10106,2003,4163,1987,5901,11844,1.0,0.0,152,2.0,11,1,35,5138.0,0.22065198421478271,0.039280522614717484
10458942,8552771,7020287,16007,13795,2013,11044,2006,2212,4963,0.0,0.0,49,2.0,234,5,7,784.0,0.34512126445770264,0.24216854572296143
10463384,4526174,9484376,16014,3470,1985,14915,2016,12544,1099,1.0,0.0,772,3.0,2,5,0,84.0,0.5186906456947327,0.11577605456113815
10465871,7111957,4695771,16014,11226,2006,4282,1987,4788,11732,0.0,0.0,25,21.0,12,2,35,2037.0,0.27606815099716187,0.35024407505989075
10467610,6587525,6767326,16014,10043,2003,10435,2004,5971,5579,0.0,0.0,26,10.0,5,14,112,56.0,0.3016922175884247,0.15173645317554474
10466313,7028548,6390438,16014,11065,2006,9637,2002,4949,6377,0.5,0.0,4,9.0,5,7,301,742.0,0.34909993410110474,0.04021930694580078
10464757,7530455,8950036,16014,12185,2009,14285,2015,3829,1729,0.3333333333333333,0.0,8,2.0,5,7,147,1036.0,0.6250265836715698,0.2419000267982483
10467649,8756000,4277078,16014,14047,2014,2014,1981,1967,14000,0.0,0.0,3,16.0,3,3,840,280.0,0.35624194145202637,0.2499333918094635
10467288,6757517,5283947,16014,10407,2004,6613,1994,5607,9401,0.5,0.0,754,14.0,5,6,0,4298.0,0.3514314293861389,0.13010823726654053
10468267,5567243,4741879,16014,7600,1996,4506,1988,8414,11508,0.0,0.0,193,11.0,118,3,0,1085.0,0.4635245203971863,0.2528640031814575
10463350,5575293,4231557,16014,7628,1996,1769,1980,8386,14245,1.0,0.0,214,15.0,9,2,7,1708.0,0.5288609862327576,0.32382580637931824
10463742,5578315,6078103,16014,7635,1996,8937,2000,8379,7077,0.5,0.0,100,4.0,9,11,63,3500.0,0.42483246326446533,0.1586393564939499
10467979,9196239,5381966,16014,14572,2015,6956,1995,1442,9058,0.0,0.0,15,5.0,7,10,77,910.0,0.5416161417961121,0.054688990116119385
10466565,8482835,4030723,16014,13704,2013,537,1977,2310,15477,0.3333333333333333,0.0,17,29.0,175,2,0,42.0,0.6344993710517883,0.2616797387599945
10467286,8229159,8207849,16014,13354,2012,13326,2012,2660,2688,0.25,0.0,8,4.0,25,89,350,560.0,0.3144248127937317,0.17494626343250275
10463372,5163598,6230808,16014,6165,1992,9266,2001,9849,6748,1.0,0.0,571,9.0,7,7,0,189.0,0.5855178236961365,0.2653522789478302
10476053,5372395,7147895,16021,6921,1994,11303,2006,9100,4718,0.3333333333333333,0.0,18,7.0,6,18,1561,483.0,0.7083800435066223,0.12852510809898376
10470770,7207472,4797828,16021,11436,2007,4758,1989,4585,11263,0.5,0.0,732,22.0,5,4,0,938.0,0.640602707862854,0.2149469405412674
10471160,8840865,7414628,16021,14145,2014,11919,2008,1876,4102,1.0,0.0,5,4.0,4,7,63,798.0,0.5429880023002625,0.12048772722482681
10474723,7698267,5336494,16021,12521,2010,6795,1994,3500,9226,1.0,0.0,11,9.0,4,9,119,1057.0,0.17531368136405945,0.05797300487756729
10471828,4280151,4429406,16021,2028,1981,2952,1984,13993,13069,0.0,0.0,55,9.0,4,4,70,2128.0,0.409606397151947,0.27323514223098755
10470762,5626595,6525786,16021,7796,1997,9917,2003,8225,6104,1.0,0.0,737,20.0,43,3,7,119.0,0.2657613158226013,0.07489015907049179
10476706,9191245,4311290,16021,14565,2015,2210,1982,1456,13811,1.0,0.0,5,42.0,5,1,266,14.0,0.10495061427354813,0.19661827385425568
10474482,9971767,4347602,16021,15475,2018,2434,1982,546,13587,1.0,0.0,3,8.0,11,4,154,826.0,0.619625449180603,0.14556550979614258
10476984,6415323,4370027,16021,9679,2002,2581,1983,6342,13440,0.0,0.0,358,7.0,18,2,14,308.0,0.5620416402816772,0.1838352382183075
10474753,8015006,4615687,16021,13032,2011,3932,1986,2989,12089,1.0,0.0,309,2.0,242,2,7,7630.0,0.3576645255088806,0.0780196264386177
10471236,8235948,6504323,16021,13368,2012,9868,2003,2653,6153,1.0,0.0,24,18.0,75,5,21,1197.0,0.9991388320922852,0.07158403843641281
10474653,6816907,5347406,16021,10540,2004,6830,1994,5481,9191,1.0,0.0,87,5.0,10,2,35,7301.0,0.4404017925262451,0.1088203638792038
10470770,7150748,6958162,16021,11310,2006,10890,2005,4711,5131,0.5,0.5,562,4.0,9,2,0,2408.0,0.4868359863758087,0.019626559689641
10478157,5797898,5893683,16028,8272,1998,8503,1999,7756,7525,0.5,0.0,496,13.0,22,9,7,14.0,0.3980291485786438,0.0810258537530899
10478181,9030169,4783003,16028,14376,2015,4695,1988,1652,11333,0.0,0.0,100,14.0,9,16,7,2219.0,0.1187589019536972,0.2629653811454773
10478364,5775334,6925127,16028,8223,1998,10806,2005,7805,5222,1.0,0.0,28,8.0,10,14,105,1960.0,0.6162890195846558,0.15722419321537018
10482532,6615193,6747001,16028,10106,2003,10386,2004,5922,5642,1.0,0.0,76,4.0,7,1,28,1134.0,0.337923139333725,0.19403541088104248
10478719,6356867,6237077,16028,9567,2002,9273,2001,6461,6755,0.0,0.5,137,24.0,10,12,84,1281.0,0.21397195756435394,0.13431867957115173
10478241,4586923,6100906,16028,3778,1986,8986,2000,12250,7042,1.0,0.0,281,45.0,3,1,7,14.0,0.31896281242370605,0.03152196481823921
10481826,7831795,6322007,16028,12731,2010,9462,2001,3297,6566,1.0,0.0,106,3.0,139,5,0,112.0,0.39008593559265137,0.09137378633022308
10481963,6799195,4305164,16028,10498,2004,2175,1981,5530,13853,0.5,0.0,86,31.0,225,2,119,567.0,0.42861324548721313,0.18352122604846954
10479834,6960178,7314468,16028,10897,2005,11688,2008,5131,4340,0.25,0.3333333333333333,18,13.0,12,26,28,973.0,0.28419026732444763,0.012207239866256714
10478232,7194297,7045159,16028,11401,2007,11093,2006,4627,4935,1.0,1.0,41,9.0,43,7,70,182.0,0.3992026448249817,0.24223476648330688
10482398,7644859,4239051,16028,12430,2010,1811,1980,3598,14217,1.0,0.0,60,3.0,5,2,42,6692.0,0.426928848028183,0.2276734709739685
10481976,7476919,4246386,16028,12066,2009,1846,1981,3962,14182,0.0,0.0,53,13.0,7,1,14,1218.0,0.4209933280944824,0.12033253163099289
10485401,6475226,8789611,16035,9805,2002,14089,2014,6230,1946,1.0,0.0,203,1.0,20,8,35,1946.0,0.39555680751800537,0.34173089265823364
10486345,6113379,4157824,16035,9014,2000,1258,1979,7021,14777,0.3333333333333333,0.0,34,4.0,29,2,203,6909.0,0.5784537196159363,0.3064305782318115
10485757,6509323,4303960,16035,9882,2003,2161,1981,6153,13874,0.5,0.0,110,5.0,17,3,14,644.0,0.37360066175460815,0.06567463278770447
10488187,6398870,4458078,16035,9651,2002,3106,1984,6384,12929,0.5,0.0,4,3.0,5,2,4179,10689.0,0.5343143939971924,0.05720683932304382
10488398,7641611,4615812,16035,12423,2010,3932,1986,3612,12103,0.0,0.0,17,34.0,7,2,616,497.0,0.4508073329925537,0.3825572729110718
10485681,7423193,4984315,16035,11940,2008,5493,1991,4095,10542,0.3333333333333333,0.0,41,10.0,98,8,77,1568.0,0.3376084268093109,0.2451017051935196
10485443,9080918,7567167,16035,14439,2015,12262,2009,1596,3773,0.0,0.0,6,5.0,6,16,168,938.0,0.39225339889526367,0.3175569474697113
10491710,9030355,6103107,16035,14376,2015,8993,2000,1659,7042,0.0,0.0,15,5.0,23,2,182,4410.0,0.353485107421875,0.11001772433519363
10485539,7699844,4207719,16035,12528,2010,1629,1980,3507,14406,1.0,0.0,509,15.0,27,1,0,553.0,0.4134391248226166,0.3225601017475128
10487843,6280550,6588101,16035,9371,2001,10050,2003,6664,5985,0.0,0.0,31,4.0,24,12,35,3353.0,0.24718424677848816,0.20345167815685272
10486230,4375233,9279564,16035,2616,1983,14677,2016,13419,1358,0.5,0.0,32,1.0,2,10,28,1358.0,0.5947344303131104,0.3222370743751526
10485176,5636504,8807099,16035,7831,1997,14110,2014,8204,1925,0.5,0.0,17,1.0,3,5,0,1925.0,0.6802559494972229,0.14944882690906525
10486067,5527239,6394739,16035,7474,1996,9644,2002,8561,6391,0.0,0.0,193,7.0,35,7,49,700.0,0.5951391458511353,0.31469783186912537
10485597,6214012,4683344,16035,9231,2001,4226,1987,6804,11809,1.0,0.0,479,3.0,6,3,0,10682.0,0.49609053134918213,0.24801898002624512
10492782,4428376,5074759,16042,2952,1984,5836,1991,13090,10206,1.0,0.0,817,10.0,5,3,0,28.0,0.4498688280582428,0.16453871130943298
10495031,9074561,4533481,16042,14432,2015,3505,1985,1610,12537,0.6666666666666666,0.0,1,16.0,33,5,1610,2604.0,0.5472185611724854,0.10841377079486847
10492898,6582447,8353946,16042,10036,2003,13529,2013,6006,2513,1.0,1.0,172,5.0,9,257,21,273.0,0.5110824704170227,0.33562517166137695
10492880,6749609,5550232,16042,10393,2004,7544,1996,5649,8498,1.0,0.0,96,6.0,42,22,14,7196.0,0.6816600561141968,0.2041233479976654
10495379,6240744,4299982,16042,9287,2001,2140,1981,6755,13902,1.0,0.0,43,3.0,4,1,84,6713.0,0.6210877895355225,0.2105180025100708
10495792,6652954,6384558,16042,10190,2003,9623,2002,5852,6419,0.3333333333333333,0.0,28,14.0,13,6,203,742.0,0.6563846468925476,0.1409519761800766
10496797,5660176,5953020,16042,7908,1997,8657,1999,8134,7385,0.6666666666666666,0.0,457,25.0,29,5,14,707.0,0.21292585134506226,0.24247030913829803
10496815,9081958,10085437,16042,14439,2015,15615,2018,1603,427,0.5,0.0,6,1.0,1,3,21,427.0,0.36257287859916687,0.14401714503765106
10493469,4193538,7642808,16042,1538,1980,12423,2010,14504,3619,1.0,0.0,10,6.0,1,7,7,1057.0,0.5613188743591309,0.08496126532554626
10496803,9348802,4547458,16042,14754,2016,3575,1985,1288,12467,1.0,0.0,60,11.0,5,6,28,8827.0,0.372629314661026,0.2135474979877472
10498721,10063542,7145479,16042,15580,2018,11296,2006,462,4746,0.6666666666666666,0.0,1,5.0,3,5,462,21.0,0.5587224364280701,0.1843695193529129
10500990,8210610,4557544,16049,13333,2012,3631,1985,2716,12418,0.0,0.0,7,30.0,14,2,280,1358.0,0.43085408210754395,0.1811087429523468
10502639,9343346,4841831,16049,14747,2016,4926,1989,1302,11123,0.6666666666666666,0.0,3,8.0,4,3,140,182.0,0.687874436378479,0.21817529201507568
10501225,7137520,6831573,16049,11282,2006,10575,2004,4767,5474,0.5,0.0,77,5.0,13,17,147,210.0,0.5691688656806946,0.13740412890911102
10506298,5469431,5884425,16049,7264,1995,8482,1999,8785,7567,1.0,0.0,64,14.0,5,12,91,539.0,0.3732542395591736,0.14244911074638367
10503483,7882490,6104898,16049,12815,2011,8993,2000,3234,7056,0.5,0.0,15,7.0,23,3,112,2261.0,0.31982681155204773,0.19478058815002441
10504185,8065307,5945958,16049,13109,2011,8643,1999,2940,7406,1.0,0.0,47,16.0,48,5,21,21.0,0.21006964147090912,0.07672587037086487
10500633,6238183,9668811,16049,9280,2001,15132,2017,6769,917,0.2,0.0,21,1.0,4,1037,56,917.0,0.336538702249527,0.18782992660999298
10499914,8663245,9996697,16049,13942,2014,15503,2018,2107,546,1.0,0.0,153,2.0,323,101,7,77.0,0.29621344804763794,0.11402145028114319
10505961,7065587,4164000,16049,11128,2006,1314,1979,4921,14735,0.0,0.0,215,8.0,9,3,0,7602.0,0.4657163619995117,0.14997684955596924
10502203,8756991,4909476,16049,14054,2014,5192,1990,1995,10857,0.0,0.0,21,4.0,17,3,21,98.0,0.26221367716789246,0.3021894097328186
10503718,10135734,4185631,16049,15664,2018,1489,1980,385,14560,0.0,0.0,1,17.0,5,2,385,112.0,0.4135201573371887,0.21954740583896637
10502867,5385996,4335216,16049,6970,1995,2357,1982,9079,13692,0.3333333333333333,0.0,32,11.0,5,3,112,1267.0,0.32163676619529724,0.10116103291511536
10505969,10068095,7349702,16049,15587,2018,11772,2008,462,4277,1.0,0.5,8,10.0,20,4,35,112.0,0.7979744672775269,0.15686661005020142
10510485,7459817,4788100,16056,12024,2008,4716,1988,4032,11340,0.0,0.0,25,11.0,12,3,7,1988.0,0.44353538751602173,0.23953792452812195
10512118,re42536,7061963,16056,12976,2011,11121,2006,3080,4935,1.0,0.0,28,2.0,26,3,126,4536.0,0.5087855458259583,0.17618945240974426
10509972,7339149,7334550,16056,11751,2008,11744,2008,4305,4312,0.0,0.0,241,3.0,161,5,14,945.0,0.5665435791015625,0.38654008507728577
10507970,8657163,3978319,16056,13935,2014,243,1976,2121,15813,0.0,0.0,3,9.0,8,1,28,2093.0,0.46545469760894775,0.015090251341462135
10511913,5066091,8618772,16056,5801,1991,13879,2013,10255,2177,0.0,0.0,50,2.0,17,11,21,784.0,0.26511064171791077,0.27403387427330017
10507545,9358091,4136357,16056,14768,2016,1118,1979,1288,14938,0.25,0.0,2,16.0,17,2,462,5313.0,0.43214163184165955,0.34198498725891113
10514520,5645519,5604674,16063,7859,1997,7719,1997,8204,8344,0.0,0.0,145,4.0,2,4,21,210.0,0.3062684237957001,0.20385834574699402
10514754,8310656,5675785,16063,13466,2012,7950,1997,2597,8113,0.0,0.25,105,9.0,346,10,49,21.0,0.5293470025062561,0.20385493338108063
10513571,5567665,6104436,16063,7600,1996,8993,2000,8463,7070,1.0,0.0,16,12.0,4,1,497,280.0,0.6060045957565308,0.0844755470752716
10517194,8706315,6327002,16063,13991,2014,9469,2001,2072,6594,0.0,0.0,3,37.0,7,9,630,1036.0,0.6647645235061646,0.2638598680496216
10512476,4368040,5627020,16063,2567,1983,7796,1997,13496,8267,1.0,0.0,168,5.0,3,8,7,4599.0,0.3509046733379364,0.0979909598827362
10512548,5348788,5659078,16063,6837,1994,7901,1997,9226,8162,0.0,0.0,334,3.0,6,1,7,532.0,0.1455509513616562,0.012024465017020702
10515628,6678680,7012035,16063,10239,2004,11030,2006,5824,5033,0.6666666666666666,0.0,127,3.0,15,8,7,217.0,0.20466925203800201,0.13733433187007904
10516979,9294428,4713609,16063,14691,2016,4366,1987,1372,11697,1.0,0.0,8,25.0,16,7,126,168.0,0.9999998807907104,0.28499656915664673
10513437,6922455,7166081,16063,10799,2005,11345,2007,5264,4718,0.0,0.0,65,2.0,40,29,196,490.0,0.48923712968826294,0.08397256582975388
10517507,7640802,4172297,16070,12423,2010,1398,1979,3647,14672,0.0,0.5,99,13.0,9,3,0,126.0,0.23293933272361755,0.11767693608999252
10523726,6625750,6200309,16070,10127,2003,9203,2001,5943,6867,0.0,0.0,183,6.0,19,19,14,21.0,0.38001367449760437,0.22989150881767273
10518579,6609721,6956447,16070,10099,2003,10883,2005,5971,5187,0.5,0.0,6,3.0,6,5,56,1673.0,0.536710798740387,0.2149181365966797
10517577,5455766,5177344,16070,7215,1995,6214,1993,8855,9856,0.0,0.0,136,13.0,34,28,154,175.0,0.3565451204776764,0.3402400314807892
10517773,4795454,6939639,16070,4751,1989,10841,2005,11319,5229,1.0,0.0,489,2.0,21,2,14,2317.0,0.2655470669269562,0.1094280332326889
10517599,7308998,4916451,16070,11674,2007,5213,1990,4396,10857,1.0,0.0,796,7.0,252,9,0,987.0,0.4891819953918457,0.22676348686218262
10523087,7391134,5355314,16070,11863,2008,6858,1994,4207,9212,0.0,0.0,1,17.0,21,4,4207,1169.0,0.47647616267204285,0.15819156169891357
10518262,4304257,4277428,16070,2168,1981,2014,1981,13902,14056,0.5,0.0,71,8.0,3,1,84,161.0,0.35601672530174255,0.16310299932956696
10522934,6811436,5645565,16070,10533,2004,7859,1997,5537,8211,1.0,0.0,3,32.0,3,21,784,28.0,0.5970780253410339,0.4298402965068817
10517757,7082040,4811790,16070,11163,2006,4821,1989,4907,11249,0.5,0.0,11,21.0,21,4,273,3927.0,0.35409027338027954,0.20339104533195496
10521868,6850557,7064397,16070,10624,2005,11128,2006,5446,4942,0.14285714285714285,0.0,81,3.0,4,7,7,2639.0,0.1265072375535965,0.20339620113372803
10520559,9753097,5454447,16070,15223,2017,7215,1995,847,8855,0.5,0.0,4,11.0,46,2,266,1771.0,0.4006146788597107,0.1666218489408493
10518102,7994489,6458202,16070,13004,2011,9770,2002,3066,6300,1.0,0.0,3,8.0,8,7,224,343.0,0.46790727972984314,0.1939975470304489
10523903,8707414,5269269,16070,13991,2014,6557,1993,2079,9513,0.3333333333333333,0.0,2,21.0,167,3,518,2128.0,0.25586551427841187,0.2171197086572647
10521348,7693813,5863315,16070,12514,2010,8426,1999,3556,7644,0.5,0.0,183,7.0,108,11,7,4487.0,0.4427105188369751,0.21818006038665771
10525194,6382923,7939841,16077,9623,2002,12913,2011,6454,3164,0.5,0.0,247,8.0,31,3,0,329.0,0.40269580483436584,0.19417089223861694
10524691,6152933,6224546,16077,9098,2000,9252,2001,6979,6825,1.0,1.0,139,3.0,18,10,21,224.0,0.3456414043903351,0.4071904718875885
10526907,9897005,3993194,16077,15391,2018,327,1976,686,15750,0.3333333333333333,0.0,1,10.0,7,1,686,1575.0,0.3240622580051422,0.11671222746372223
10530839,5924069,4438009,16077,8594,1999,3001,1984,7483,13076,0.0,0.0,55,42.0,16,7,7,742.0,0.2656879127025604,0.037553571164608
10525469,7959877,8686940,16077,12948,2011,13970,2014,3129,2107,1.0,0.0,9,1.0,20,7,70,2107.0,0.38376379013061523,0.1704547107219696
10526758,6868641,6498991,16077,10673,2005,9854,2002,5404,6223,0.3333333333333333,0.0,30,27.0,14,7,182,28.0,0.4831056296825409,0.09562437981367111
10529387,4977542,8049300,16077,5458,1990,13088,2011,10619,2989,1.0,0.0,216,2.0,1,10,7,1323.0,0.3128495514392853,0.21474994719028473
10526484,6303533,4081707,16077,9420,2001,817,1978,6657,15260,0.5,0.0,15,17.0,5,1,49,147.0,0.36442726850509644,0.1564096212387085
10528275,6574709,5407727,16077,10015,2003,7047,1995,6062,9030,1.0,0.0,87,14.0,12,3,35,1960.0,0.5663474798202515,0.2912970185279846
10527516,7049976,5659078,16077,11100,2006,7901,1997,4977,8176,0.0,0.0,76,3.0,12,1,14,546.0,0.3640754818916321,0.12776713073253632
10525194,6077248,5286903,16077,8937,2000,6620,1994,7140,9457,0.5,0.0,28,3.0,8,1,35,7259.0,0.3587580621242523,0.22103111445903778
10524787,10314589,5869315,16077,15867,2019,8440,1999,210,7637,0.5,0.0,5,7.0,3991,2,28,2072.0,0.8075388073921204,0.1316758245229721
10535413,8179711,5112843,16084,13284,2012,5976,1992,2800,10108,1.0,0.0,88,5.0,23,2,42,84.0,0.5228497982025146,0.04461042582988739
10533946,4981977,4267830,16084,5479,1991,1965,1981,10605,14119,0.0,0.0,118,23.0,3,1,7,847.0,0.1786355972290039,0.05170080065727234
10531722,5778479,5571325,16084,8230,1998,7614,1996,7854,8470,0.5,0.0,16,10.0,1,7,28,224.0,0.31367358565330505,0.3449702858924866
10532177,4715915,5739286,16084,4380,1987,8139,1998,11704,7945,0.0,0.25,10,24.0,2,4,952,91.0,0.09586146473884583,0.11578400433063507
10534286,8135315,5910176,16084,13221,2012,8559,1999,2863,7525,1.0,0.0,1,16.0,20,3,2863,2926.0,0.4297701418399811,0.24533741176128387
